"TeamId","TeamSourceId","Team","Conference","Season","Id","Sourceid","Name","FirstName","LastName","Jersey","Position","Height","Weight","HometownCity","HometownState","HometownCountry","DateOfBirth","StartSeason","EndSeason"
"277","179","St. Bonaventure","A-10","2021","21582","4397220","Kyle Lofton","Kyle","Lofton","11","Guard","75","186","Hillside","NJ","","","2019","2022"
"277","179","St. Bonaventure","A-10","2021","25851","4279431","Jalen Adaway","Jalen","Adaway","33","Guard","77","215","Logansport","IN","","1998-07-09","2020","2022"
"277","179","St. Bonaventure","A-10","2021","26428","4701015","Anthony Roberts","Anthony","Roberts","15","Guard","76","190","Detroit","MI","","","2021","2021"
"277","179","St. Bonaventure","A-10","2021","33578","4701020","Jalen Shaw","Jalen","Shaw","40","Forward","82","248","Elgin","IL","","","2021","2021"
"277","179","St. Bonaventure","A-10","2021","33579","4701014","Eddie Creal","Eddie","Creal","2","Guard","76","210","Joliet","IL","","","2021","2021"
"277","179","St. Bonaventure","A-10","2021","33580","4701018","Quintin Metcalf","Quintin","Metcalf","12","Forward","80","200","Seoul","South Korea","","","2021","2021"
"277","179","St. Bonaventure","A-10","2021","33581","4701017","Josh Bell","Josh","Bell","11","Guard","77","190","Frederick","MD","","","2021","2021"
"277","179","St. Bonaventure","A-10","2021","33582","4397222","Alpha Okoli","Alpha","Okoli","3","Guard","77","200","Los Angeles","CA","","","2019","2021"
"64","2168","Dayton","A-10","2021","572","4591259","Koby Brea","Koby","Brea","4","Guard","79","215","Washington Heights","NY","","","2021","2024"
"64","2168","Dayton","A-10","2021","2285","4618121","Zimi Nwokeji","Zimi","Nwokeji","16","Forward","79","210","Quincy","FL","","","2020","2024"
"64","2168","Dayton","A-10","2021","2628","4700864","R.J. Blakney","R.J.","Blakney","23","Forward","78","210","Baltimore","MD","","","2021","2023"
"64","2168","Dayton","A-10","2021","6434","4711607","Mustapha Amzil","Mustapha","Amzil","22","Forward","81","215","Helsinki","Finland","","","2021","2023"
"64","2168","Dayton","A-10","2021","7552","4431824","Moulaye Sissoko","Moulaye","Sissoko","14","Forward","81","245","Bamako","Mali","","","2020","2022"
"64","2168","Dayton","A-10","2021","20964","4396791","Dwayne Cohill","Dwayne","Cohill","5","Guard","74","180","Cleveland","OH","","","2019","2021"
"64","2168","Dayton","A-10","2021","21505","4397139","Elijah Weaver","Elijah","Weaver","0","Guard","77","206","Albany","GA","","","2021","2022"
"64","2168","Dayton","A-10","2021","26413","4403456","Christian Wilson","Christian","Wilson","53","Point Guard","73","175","Dayton","OH","","","2019","2022"
"64","2168","Dayton","A-10","2021","26414","4600089","Drew Swerlein","Drew","Swerlein","51","Guard","72","190","Perrysburg","OH","","","2020","2022"
"64","2168","Dayton","A-10","2021","27982","4067250","Rodney Chatman","Rodney","Chatman","3","Guard","73","215","Lithonia","GA","","","2019","2021"
"64","2168","Dayton","A-10","2021","31153","4606834","Luke Frazier","Luke","Frazier","13","Guard","77","170","Mentor","OH","","","2021","2021"
"64","2168","Dayton","A-10","2021","32633","4278058","Chase Johnson","Chase","Johnson","40","Forward","81","226","Ripley","WV","","","2020","2021"
"64","2168","Dayton","A-10","2021","32634","4066393","Jordy Tshimanga","Jordy","Tshimanga","32","Center","83","278","Montreal","PQ","","1996-11-04","2019","2021"
"64","2168","Dayton","A-10","2021","32635","4278352","Jalen Crutcher","Jalen","Crutcher","10","Guard","73","165","Memphis","TN","","1999-07-18","2018","2021"
"64","2168","Dayton","A-10","2021","32636","4066379","Ibi Watson","Ibi","Watson","2","Guard","77","200","Pickerington","OH","","1998-01-06","2019","2021"
"64","2168","Dayton","A-10","2021","32637","4600088","Sean Loughran","Sean","Loughran","55","Guard","75","200","Pittsburgh","PA","","","2020","2021"
"64","2168","Dayton","A-10","2021","32638","4600087","Jared Becker","Jared","Becker","54","Guard","76","180","Milford","OH","","","2020","2021"
"64","2168","Dayton","A-10","2021","32639","4283936","Camron Greer","Camron","Greer","52","Guard","67","160","Country Club Hills","IL","","","2018","2021"
"242","257","Richmond","A-10","2021","1403","4700973","Isaiah Wilson","Isaiah","Wilson","1","Guard","73","180","Pittsburgh","PA","","","2021","2022"
"242","257","Richmond","A-10","2021","8324","4700974","Dji Bailey","Dji","Bailey","4","Guard","77","195","Wilson","NC","","","2021","2024"
"242","257","Richmond","A-10","2021","15398","4431914","Tyler Burton","Tyler","Burton","23","Forward","79","215","Uxbridge","MA","","","2020","2023"
"242","257","Richmond","A-10","2021","16163","4700975","Quentin Southall","Quentin","Southall","25","Guard","75","195","Alexandria","VA","","","2021","2024"
"242","257","Richmond","A-10","2021","20763","4397192","Matt Grace","Matt","Grace","15","Forward","81","230","Hamilton","ON","","","2019","2023"
"242","257","Richmond","A-10","2021","20764","4397193","Andre Gustavson","Andre","Gustavson","22","Guard","77","205","Helsinki","Finland","","","2019","2023"
"242","257","Richmond","A-10","2021","20765","4592473","Gabe Arizin","Gabe","Arizin","34","Guard","76","190","West Chester","PA","","","2020","2023"
"242","257","Richmond","A-10","2021","20766","4396658","Connor Crabtree","Connor","Crabtree","5","Guard","78","200","Hillsborough","NC","","","2020","2023"
"242","257","Richmond","A-10","2021","21748","4397190","Souleymane Koureissi","Souleymane","Koureissi","5","Forward","82","210","Harlem","NY","","","2019","2022"
"242","257","Richmond","A-10","2021","26341","4278380","Nathan Cayo","Nathan","Cayo","4","Forward","79","225","Montreal","PQ","","","2018","2022"
"242","257","Richmond","A-10","2021","26342","4066836","Grant Golden","Grant","Golden","33","Forward","82","255","Winchester","VA","","1998-01-15","2017","2022"
"242","257","Richmond","A-10","2021","26343","4278378","Jacob Gilyard","Jacob","Gilyard","0","Guard","69","160","Kansas City","MO","","1998-07-14","2018","2022"
"242","257","Richmond","A-10","2021","26344","4066832","Nick Sherod","Nick","Sherod","5","Guard","76","220","Richmond","VA","","","2017","2022"
"242","257","Richmond","A-10","2021","26345","4278383","Sullivan Kulju","Sullivan","Kulju","10","Forward","78","220","New Berlin","WI","","","2018","2022"
"242","257","Richmond","A-10","2021","26346","4278384","Jordan Gaitley","Jordan","Gaitley","31","Guard","76","190","Haverford","PA","","","2018","2022"
"242","257","Richmond","A-10","2021","32385","4067970","Blake Francis","Blake","Francis","1","Guard","72","175","Herndon","VA","","1998-01-03","2019","2021"
"242","257","Richmond","A-10","2021","32386","4700972","Andre Weir","Andre","Weir","11","Forward","82","265","Hollywood","FL","","","2021","2021"
"137","2325","La Salle","A-10","2021","37","4700969","Anwar Gill","Anwar","Gill","1","Guard","76","205","Washington","DC","","","2021","2024"
"137","2325","La Salle","A-10","2021","3480","4397152","Jack Clark","Jack","Clark","4","Forward","82","215","Cheltenham","PA","","","2019","2022"
"137","2325","La Salle","A-10","2021","4947","4700971","Tegra Izay","Tegra","Izay","22","Center","84","269","Montreal","PQ","","","2021","2022"
"137","2325","La Salle","A-10","2021","5357","4700970","Jhamir Brickus","Jhamir","Brickus","2","Guard","71","188","Coatesville","PA","","","2021","2024"
"137","2325","La Salle","A-10","2021","5761","4700968","Derrius Ward","Derrius","Ward","0","Guard","78","205","Philadelphia","PA","","","2021","2021"
"137","2325","La Salle","A-10","2021","15550","4431843","Ayinde Hikim","Ayinde","Hikim","2","Guard","71","180","Washington","DC","","","2020","2021"
"137","2325","La Salle","A-10","2021","15615","4432906","Brandon Stone","Brandon","Stone","23","Forward","83","210","Scottdale","PA","","","2020","2021"
"137","2325","La Salle","A-10","2021","15794","4592448","Christian Ray","Christian","Ray","5","Guard","78","210","Gap","PA","","","2020","2022"
"137","2325","La Salle","A-10","2021","16195","4431790","Sherif Gross-Bullock","Sherif","Gross-Bullock","3","Guard","77","215","Washington","DC","","","2020","2022"
"137","2325","La Salle","A-10","2021","22234","4277945","Clifton Moore","Clifton","Moore","21","Forward","83","240","Ambler","PA","","","2020","2022"
"137","2325","La Salle","A-10","2021","22262","4397154","Jared Kimbrough","Jared","Kimbrough","1","Forward","80","230","Neptune","NJ","","","2019","2021"
"137","2325","La Salle","A-10","2021","26221","4278107","David Beatty","David","Beatty","2","Guard","74","200","Philadelphia","PA","","","2019","2021"
"137","2325","La Salle","A-10","2021","26841","4065646","Scott Spencer","Scott","Spencer","22","Guard","78","210","Suffolk","VA","","","2019","2021"
"137","2325","La Salle","A-10","2021","27086","4592449","Kyle Thompson","Kyle","Thompson","12","Guard","70","200","Philadelphia","PA","","","2020","2022"
"137","2325","La Salle","A-10","2021","27087","4404355","Andrew Lafond","Andrew","Lafond","25","Guard","70","150","Horsham","PA","","","2019","2022"
"252","139","Saint Louis","A-10","2021","810","4432008","Gibson Jimerson","Gibson","Jimerson","24","Guard","77","215","Richmond","VA","","","2020","2025"
"252","139","Saint Louis","A-10","2021","2491","4432494","Markhi Strickland","Markhi","Strickland","30","Guard","78","220","Miami","FL","","","2021","2022"
"252","139","Saint Louis","A-10","2021","2518","4701121","Andre Lorentsson","Andre","Lorentsson","13","Forward","81","225","Gothenburg","Sweden","","","2021","2022"
"252","139","Saint Louis","A-10","2021","3482","4701120","Phillip Russell","Phillip","Russell","1","Guard","72","180","St. Louis","MO","","","2021","2021"
"252","139","Saint Louis","A-10","2021","16358","4592484","Terrence Hargrove Jr.","Terrence","Hargrove Jr.","22","Forward","77","215","East Saint Louis","IL","","","2020","2024"
"252","139","Saint Louis","A-10","2021","17605","4592485","Jimmy Bell Jr.","Jimmy","Bell Jr.","15","Forward","82","280","Saginaw","MI","","","2020","2021"
"252","139","Saint Louis","A-10","2021","20343","4397198","Demarius Jacobs","Demarius","Jacobs","1","Guard","74","185","Chicago","IL","","","2019","2021"
"252","139","Saint Louis","A-10","2021","21476","4397105","Francis Okoro","Francis","Okoro","5","Forward","81","230","Imo State","Nigeria","","","2021","2023"
"252","139","Saint Louis","A-10","2021","21477","4592482","Javonte Perkins","Javonte","Perkins","3","Guard","78","205","St. Louis","MO","","","2020","2023"
"252","139","Saint Louis","A-10","2021","21478","4432957","Yuri Collins","Yuri","Collins","1","Guard","71","195","St. Louis","MO","","2001-03-07","2020","2023"
"252","139","Saint Louis","A-10","2021","21480","4397199","Fred Thatch Jr.","Fred","Thatch Jr.","20","Guard","75","215","Sikeston","MO","","","2019","2023"
"252","139","Saint Louis","A-10","2021","27251","4279174","Marten Linssen","Marten","Linssen","12","Forward","80","240","Dusseldorf","Germany","","","2021","2022"
"252","139","Saint Louis","A-10","2021","27252","4397197","Brandon Courtney","Brandon","Courtney","30","Guard","75","200","Trenton","IL","","","2019","2022"
"252","139","Saint Louis","A-10","2021","31900","4278402","Jordan Goodwin","Jordan","Goodwin","0","Guard","76","200","CENTREVILLE","IL","","1998-10-23","2018","2021"
"252","139","Saint Louis","A-10","2021","31901","4412180","Joshua Hightower","Joshua","Hightower","10","Guard","75","175","Cooksville","MD","","","2019","2021"
"252","139","Saint Louis","A-10","2021","31902","4278403","Hasahn French","Hasahn","French","11","Forward","79","240","Middletown","NY","","","2018","2021"
"91","2230","Fordham","A-10","2021","1216","4700880","Yame Butler","Yame","Butler","8","Guard","77","210","Greenbelt","MD","","","2021","2021"
"91","2230","Fordham","A-10","2021","8424","4396811","Chris Austin","Chris","Austin","5","Guard","76","210","Pasadena","CA","","","2019","2021"
"91","2230","Fordham","A-10","2021","14038","4592314","Cameron Cohn","Cameron","Cohn","4","Guard","76","195","Houston","TX","","","2020","2021"
"91","2230","Fordham","A-10","2021","15689","4396809","Jalen Cobb","Jalen","Cobb","3","Guard","73","175","Decatur","GA","","","2019","2022"
"91","2230","Fordham","A-10","2021","16257","4592315","Kyle Rose","Kyle","Rose","10","Guard","76","192","Upper Marlboro","MD","","","2020","2024"
"91","2230","Fordham","A-10","2021","16261","4700881","Albe Evans","Albe","Evans","14","Guard","71","160","Schuylkill Haven","PA","","","2021","2024"
"91","2230","Fordham","A-10","2021","17307","4592317","Joel Soriano","Joel","Soriano","11","Center","83","255","Yonkers","NY","","","2020","2021"
"91","2230","Fordham","A-10","2021","22048","4396816","Onyi Eyisi","Onyi","Eyisi","13","Forward","81","225","Lagos","Nigeria","","","2019","2021"
"91","2230","Fordham","A-10","2021","27427","4066856","Chuba Ohams","Chuba","Ohams","1","Forward","81","220","Bronx","NY","","","2017","2022"
"91","2230","Fordham","A-10","2021","27429","4592316","Josh Colon-Navarro","Josh","Colon-Navarro","21","Guard","70","170","Carolina","Puerto Rico","","","2020","2022"
"91","2230","Fordham","A-10","2021","27835","4396812","Ty Perry","Ty","Perry","20","Guard","75","210","Boston","MA","","","2019","2021"
"91","2230","Fordham","A-10","2021","30221","4278492","Ivan Raut","Ivan","Raut","4","Forward","80","230","Kotor","Montenegro","","","2018","2021"
"91","2230","Fordham","A-10","2021","34075","4700879","Julian Dozier","Julian","Dozier","4","Guard","70","170","Detroit","MI","","","2021","2021"
"91","2230","Fordham","A-10","2021","34076","4396815","Lazar Skoric","Lazar","Skoric","23","Guard","75","190","Belgrade","Serbia","","","2019","2021"
"91","2230","Fordham","A-10","2021","34077","4396814","Mason Williams","Mason","Williams","15","Guard","76","184","Voorhees","NJ","","","2019","2021"
"91","2230","Fordham","A-10","2021","34078","4297498","Peter Burquest","Peter","Burquest","45","Guard","73","165","Cincinnati","OH","","","2018","2021"
"333","2670","VCU","A-10","2021","77","4432402","Josh Banks","Josh","Banks","3","Guard","77","175","Charlotte","NC","","","2021","2023"
"333","2670","VCU","A-10","2021","596","4433224","Mikeal Brown-Jones","Mikeal","Brown-Jones","1","Forward","80","225","Philadelphia","PA","","","2021","2022"
"333","2670","VCU","A-10","2021","3104","4606840","Jamir Watkins","Jamir","Watkins","1","Guard","79","210","Trenton","NJ","","","2021","2023"
"333","2670","VCU","A-10","2021","4128","4433182","Ace Baldwin Jr.","Ace","Baldwin Jr.","1","Guard","73","190","Baltimore","MD","","","2021","2023"
"333","2670","VCU","A-10","2021","16688","4592495","Hason Ward","Hason","Ward","24","Forward","81","200","St. Thomas","Barbados","","2000-09-24","2020","2022"
"333","2670","VCU","A-10","2021","19997","4398113","Brendan Medley-Bacon","Brendan","Medley-Bacon","35","Center","84","235","Baltimore","MD","","","2021","2021"
"333","2670","VCU","A-10","2021","20645","4592494","Arnold Henderson VI","Arnold","Henderson VI","15","Guard","70","180","Mechanicsville","VA","","","2020","2023"
"333","2670","VCU","A-10","2021","20646","4431813","Jarren McAllister","Jarren","McAllister","21","Guard","76","205","Wake Forest","NC","","","2020","2023"
"333","2670","VCU","A-10","2021","20647","4397228","KeShawn Curry","KeShawn","Curry","","Guard","76","180","Jacksonville","FL","","","2019","2023"
"333","2670","VCU","A-10","2021","25973","4397227","Vince Williams Jr.","Vince","Williams Jr.","10","Forward","76","205","Toledo","OH","","2000-08-30","2019","2022"
"333","2670","VCU","A-10","2021","25974","4277897","Levi Stockard III","Levi","Stockard III","34","Forward","80","240","St. Louis","MO","","","2021","2022"
"333","2670","VCU","A-10","2021","32178","4067052","Corey Douglas Jr.","Corey","Douglas Jr.","13","Forward","80","220","Louisville","KY","","","2021","2021"
"333","2670","VCU","A-10","2021","32179","4592492","Bones Hyland","Bones","Hyland","5","Guard","74","169","Wilmington","DE","","2000-09-14","2020","2021"
"333","2670","VCU","A-10","2021","32180","4592493","Jimmy Clark III","Jimmy","Clark III","12","Guard","75","175","Covington","GA","","","2020","2021"
"63","2166","Davidson","A-10","2021","4559","4432522","Grant Huffman","Grant","Huffman","4","Guard","76","190","Aurora","OH","","","2021","2024"
"63","2166","Davidson","A-10","2021","7424","4567082","Emory Lanier","Emory","Lanier","2","Guard","76","190","Atlanta","GA","","","2021","2022"
"63","2166","Davidson","A-10","2021","17170","4396784","Michael Jones","Michael","Jones","13","Guard","77","205","Woodbury","MN","","","2019","2022"
"63","2166","Davidson","A-10","2021","20477","4700862","Sam Mennenga","Sam","Mennenga","3","Forward","81","240","Auckland","New Zealand","","","2021","2023"
"63","2166","Davidson","A-10","2021","20991","4396786","Nelson Boachie-Yiadom","Nelson","Boachie-Yiadom","32","Forward","80","216","London","England","","","2019","2022"
"63","2166","Davidson","A-10","2021","26421","4396787","Luka Brajkovic","Luka","Brajkovic","35","Forward","82","250","Feldkirch","Austria","","","2019","2022"
"63","2166","Davidson","A-10","2021","26422","4592308","Hyunjung Lee","Hyunjung","Lee","1","Guard","79","210","Yeok","South Korea","","2000-10-23","2020","2022"
"63","2166","Davidson","A-10","2021","26423","4432020","David Kristensen","David","Kristensen","12","Forward","82","210","Aarhus","Denmark","","","2020","2022"
"63","2166","Davidson","A-10","2021","26424","4700863","Ben Craig","Ben","Craig","40","Guard","73","190","Montreat","NC","","","2021","2022"
"63","2166","Davidson","A-10","2021","26425","4592309","Drew Dibble","Drew","Dibble","22","Guard","71","185","Nashville","TN","","","2020","2022"
"63","2166","Davidson","A-10","2021","26873","4278347","Carter Collins","Carter","Collins","13","Guard","75","190","Chapel Hill","NC","","","2018","2021"
"63","2166","Davidson","A-10","2021","27621","4278349","Kellan Grady","Kellan","Grady","31","Guard","77","205","Boston","MA","","1997-09-11","2018","2021"
"63","2166","Davidson","A-10","2021","27629","4278348","Bates Jones","Bates","Jones","34","Forward","80","222","Charlotte","NC","","","2018","2021"
"63","2166","Davidson","A-10","2021","31977","4396788","David Czerapowicz","David","Czerapowicz","53","Guard","75","185","Gothenburg","Sweden","","","2019","2021"
"95","2244","George Mason","A-10","2021","986","4719466","TJ Gadsden","TJ","Gadsden","1","Guard","79","205","New York","NY","","","2021","2022"
"95","2244","George Mason","A-10","2021","2241","4567711","Ronald Polite III","Ronald","Polite III","11","Guard","74","185","Temple Hills","MD","","","2021","2024"
"95","2244","George Mason","A-10","2021","2244","4606836","Malik Henry","Malik","Henry","24","Forward","80","230","Longview","TX","","","2021","2024"
"95","2244","George Mason","A-10","2021","3496","4706707","Lysander Rehnstrom","Lysander","Rehnstrom","2","Guard","75","193","Reston","VA","","","2021","2021"
"95","2244","George Mason","A-10","2021","6330","4700882","Otis Frazier III","Otis","Frazier III","23","Forward","78","210","Buckeye","AZ","","","2021","2022"
"95","2244","George Mason","A-10","2021","15251","4433225","Tyler Kolek","Tyler","Kolek","11","Guard","75","195","Cumberland","RI","","2001-03-27","2021","2021"
"95","2244","George Mason","A-10","2021","16021","4432068","Josh Oduro","Josh","Oduro","13","Forward","81","240","Gainesville","VA","","","2020","2023"
"95","2244","George Mason","A-10","2021","16381","4592439","Xavier Johnson","Xavier","Johnson","10","Guard","73","189","Germantown","MD","","2000-03-01","2020","2022"
"95","2244","George Mason","A-10","2021","21144","4396818","Jordan Miller","Jordan","Miller","11","Guard","77","194","Middleburg","VA","","2000-01-23","2019","2021"
"95","2244","George Mason","A-10","2021","21728","4396817","Jamal Hartwell II","Jamal","Hartwell II","4","Guard","70","155","Inglewood","CA","","","2019","2022"
"95","2244","George Mason","A-10","2021","25919","4278360","Javon Greene","Javon","Greene","1","Guard","76","195","McDonough","GA","","","2018","2021"
"95","2244","George Mason","A-10","2021","26306","4066866","A.J. Wilson","A.J.","Wilson","12","Forward","78","234","Lanham","MD","","","2017","2021"
"95","2244","George Mason","A-10","2021","26578","4278362","Greg Calixte","Greg","Calixte","15","Forward","80","235","Mount Vernon","NY","","","2018","2021"
"95","2244","George Mason","A-10","2021","26994","4592440","Bahaide Haidara","Bahaide","Haidara","24","Guard","78","200","Montreal","PQ","","","2020","2021"
"95","2244","George Mason","A-10","2021","32297","4594334","Chance Konnor","Chance","Konnor","30","Forward","83","235","Reston","VA","","","2020","2021"
"95","2244","George Mason","A-10","2021","32298","4592441","Mehki McCray","Mehki","McCray","22","Guard","73","194","Waldorf","MD","","","2020","2021"
