"TeamId","TeamSourceId","Team","Conference","Season","Id","Sourceid","Name","FirstName","LastName","Jersey","Position","Height","Weight","HometownCity","HometownState","HometownCountry","DateOfBirth","StartSeason","EndSeason"
"240","227","Rhode Island","A-10","2022","16368","4431777","Makhel Mitchell","Makhel","Mitchell","22","Forward","82","240","Washington","DC","","","2021","2022"
"240","227","Rhode Island","A-10","2022","20507","4278567","Antwan Walker","Antwan","Walker","1","Forward","80","230","Washington","DC","","","2020","2022"
"240","227","Rhode Island","A-10","2022","20657","4397470","Malik Martin","Malik","Martin","12","Guard","78","210","Staten Island","NY","","","2021","2023"
"240","227","Rhode Island","A-10","2022","20658","4395673","Jalen Carey","Jalen","Carey","5","Guard","75","186","Harlem","NY","","","2021","2023"
"240","227","Rhode Island","A-10","2022","20659","4900664","Parnell Pierre","Parnell","Pierre","14","Guard","70","170","Irvington","NJ","","","2022","2023"
"240","227","Rhode Island","A-10","2022","5149","4897065","Sebastian Thomas","Sebastian","Thomas","1","Guard","73","175","Providence","RI","","","2022","2023"
"240","227","Rhode Island","A-10","2022","26349","4279313","Ishmael El-Amin","Ishmael","El-Amin","42","Guard","75","180","Minneapolis","MN","","","2022","2022"
"240","227","Rhode Island","A-10","2022","26350","4066445","Jeremy Sheppard","Jeremy","Sheppard","2","Guard","73","165","Richmond","VA","","","2020","2022"
"277","179","St. Bonaventure","A-10","2022","2240","4897046","Joryam Saizonou","Joryam","Saizonou","20","Guard","75","190","Almere","Netherlands","","","2022","2022"
"277","179","St. Bonaventure","A-10","2022","2581","4684462","Oluwasegun Durosinmi","Oluwasegun","Durosinmi","4","Forward","81","243","Lagos","Nigeria","","","2022","2022"
"277","179","St. Bonaventure","A-10","2022","3286","4897050","Brett Rumpel","Brett","Rumpel","4","Guard","76","190","Binghamton","NY","","","2022","2023"
"277","179","St. Bonaventure","A-10","2022","3409","4897051","Anouar Mellouk","Anouar","Mellouk","8","Forward","80","215","Amsterdam","NED","","","2022","2023"
"277","179","St. Bonaventure","A-10","2022","15549","4432889","Abdoul Karim Coulibaly","Abdoul Karim","Coulibaly","12","Forward","81","235","Bamako","Mali","","","2022","2022"
"277","179","St. Bonaventure","A-10","2022","17482","4585591","Quadry Adams","Quadry","Adams","11","Guard","76","190","Piscataway","NJ","","","2022","2022"
"277","179","St. Bonaventure","A-10","2022","20039","4397221","Dominick Welch","Dominick","Welch","10","Guard","77","205","Buffalo","NY","","","2019","2022"
"277","179","St. Bonaventure","A-10","2022","20290","4897047","Linton Brown","Linton","Brown","22","Guard","77","210","Delray Beach","FL","","","2022","2022"
"277","179","St. Bonaventure","A-10","2022","20653","4897048","Justin Ndjock-Tadjore","Justin","Ndjock-Tadjore","3","Guard","79","200","Gatineau","PQ","","","2022","2023"
"277","179","St. Bonaventure","A-10","2022","21539","4397224","Osun Osunniyi","Osun","Osunniyi","21","Center","82","235","Pleasantville","NJ","","1998-10-21","2019","2022"
"277","179","St. Bonaventure","A-10","2022","21540","4701016","Jaren Holmes","Jaren","Holmes","13","Guard","76","207","Romulus","MI","","","2021","2022"
"277","179","St. Bonaventure","A-10","2022","21582","4397220","Kyle Lofton","Kyle","Lofton","11","Guard","75","186","Hillside","NJ","","","2019","2022"
"277","179","St. Bonaventure","A-10","2022","25850","4897049","Pedro Rossi","Pedro","Rossi","20","Forward","80","215","Bahia Blanca","Argentina","","","2022","2022"
"277","179","St. Bonaventure","A-10","2022","25851","4279431","Jalen Adaway","Jalen","Adaway","33","Guard","77","215","Logansport","IN","","1998-07-09","2020","2022"
"64","2168","Dayton","A-10","2022","572","4591259","Koby Brea","Koby","Brea","4","Guard","79","215","Washington Heights","NY","","","2021","2024"
"64","2168","Dayton","A-10","2022","2285","4618121","Zimi Nwokeji","Zimi","Nwokeji","16","Forward","79","210","Quincy","FL","","","2020","2024"
"64","2168","Dayton","A-10","2022","2628","4700864","R.J. Blakney","R.J.","Blakney","23","Forward","78","210","Baltimore","MD","","","2021","2023"
"64","2168","Dayton","A-10","2022","2932","4683861","Malachi Smith","Malachi","Smith","0","Guard","73","180","Bronx","NY","","","2022","2025"
"64","2168","Dayton","A-10","2022","2934","4897094","Brady Uhl","Brady","Uhl","21","Guard","74","205","Dayton","OH","","","2022","2025"
"64","2168","Dayton","A-10","2022","5655","4684293","Kaleb Washington","Kaleb","Washington","10","Forward","80","210","Atlanta","GA","","","2022","2023"
"64","2168","Dayton","A-10","2022","6236","4683135","Kobe Elvis","Kobe","Elvis","1","Guard","73","180","Brampton","ON","","","2022","2024"
"64","2168","Dayton","A-10","2022","6434","4711607","Mustapha Amzil","Mustapha","Amzil","22","Forward","81","215","Helsinki","Finland","","","2021","2023"
"64","2168","Dayton","A-10","2022","7552","4431824","Moulaye Sissoko","Moulaye","Sissoko","14","Forward","81","245","Bamako","Mali","","","2020","2022"
"64","2168","Dayton","A-10","2022","16102","4433607","DaRon Holmes II","DaRon","Holmes II","15","Center","82","225","Goodyear","AZ","","2002-08-15","2022","2024"
"64","2168","Dayton","A-10","2022","20066","4431736","Toumani Camara","Toumani","Camara","2","Forward","79","229","Brussels","Belgium","","2000-05-08","2022","2023"
"64","2168","Dayton","A-10","2022","20069","4433203","Richard Amaefule","Richard","Amaefule","21","Forward","81","224","London","England","","","2022","2023"
"64","2168","Dayton","A-10","2022","21505","4397139","Elijah Weaver","Elijah","Weaver","0","Guard","77","206","Albany","GA","","","2021","2022"
"64","2168","Dayton","A-10","2022","26413","4403456","Christian Wilson","Christian","Wilson","53","Point Guard","73","175","Dayton","OH","","","2019","2022"
"64","2168","Dayton","A-10","2022","26414","4600089","Drew Swerlein","Drew","Swerlein","51","Guard","72","190","Perrysburg","OH","","","2020","2022"
"64","2168","Dayton","A-10","2022","1137","4433175","Lynn Greer III","Lynn","Greer III","3","Guard","75","195","Philadelphia","PA","","","2022","2022"
"242","257","Richmond","A-10","2022","1403","4700973","Isaiah Wilson","Isaiah","Wilson","1","Guard","73","180","Pittsburgh","PA","","","2021","2022"
"242","257","Richmond","A-10","2022","1775","4710352","Malcolm Dread","Malcolm","Dread","5","Guard","76","210","Detroit","MI","","","2022","2023"
"242","257","Richmond","A-10","2022","3841","4710359","Aidan Noyes","Aidan","Noyes","4","Forward","79","200","Cincinnati","OH","","","2022","2024"
"242","257","Richmond","A-10","2022","4085","4710356","Marcus Randolph","Marcus","Randolph","2","Guard","77","205","Willingboro","NJ","","","2022","2023"
"242","257","Richmond","A-10","2022","8149","4897057","Liam Weaver","Liam","Weaver","10","Guard","74","190","Shawnee","KS","","","2022","2025"
"242","257","Richmond","A-10","2022","8324","4700974","Dji Bailey","Dji","Bailey","4","Guard","77","195","Wilson","NC","","","2021","2024"
"242","257","Richmond","A-10","2022","9610","4710358","Jason Nelson","Jason","Nelson","0","Guard","70","175","Richmond","VA","","","2022","2023"
"242","257","Richmond","A-10","2022","15398","4431914","Tyler Burton","Tyler","Burton","23","Forward","79","215","Uxbridge","MA","","","2020","2023"
"242","257","Richmond","A-10","2022","16163","4700975","Quentin Southall","Quentin","Southall","25","Guard","75","195","Alexandria","VA","","","2021","2024"
"242","257","Richmond","A-10","2022","20763","4397192","Matt Grace","Matt","Grace","15","Forward","81","230","Hamilton","ON","","","2019","2023"
"242","257","Richmond","A-10","2022","20764","4397193","Andre Gustavson","Andre","Gustavson","22","Guard","77","205","Helsinki","Finland","","","2019","2023"
"242","257","Richmond","A-10","2022","20765","4592473","Gabe Arizin","Gabe","Arizin","34","Guard","76","190","West Chester","PA","","","2020","2023"
"242","257","Richmond","A-10","2022","20766","4396658","Connor Crabtree","Connor","Crabtree","5","Guard","78","200","Hillsborough","NC","","","2020","2023"
"242","257","Richmond","A-10","2022","21748","4397190","Souleymane Koureissi","Souleymane","Koureissi","5","Forward","82","210","Harlem","NY","","","2019","2022"
"242","257","Richmond","A-10","2022","26341","4278380","Nathan Cayo","Nathan","Cayo","4","Forward","79","225","Montreal","PQ","","","2018","2022"
"242","257","Richmond","A-10","2022","26342","4066836","Grant Golden","Grant","Golden","33","Forward","82","255","Winchester","VA","","1998-01-15","2017","2022"
"242","257","Richmond","A-10","2022","26343","4278378","Jacob Gilyard","Jacob","Gilyard","0","Guard","69","160","Kansas City","MO","","1998-07-14","2018","2022"
"242","257","Richmond","A-10","2022","26344","4066832","Nick Sherod","Nick","Sherod","5","Guard","76","220","Richmond","VA","","","2017","2022"
"242","257","Richmond","A-10","2022","26345","4278383","Sullivan Kulju","Sullivan","Kulju","10","Forward","78","220","New Berlin","WI","","","2018","2022"
"242","257","Richmond","A-10","2022","26346","4278384","Jordan Gaitley","Jordan","Gaitley","31","Guard","76","190","Haverford","PA","","","2018","2022"
"137","2325","La Salle","A-10","2022","37","4700969","Anwar Gill","Anwar","Gill","1","Guard","76","205","Washington","DC","","","2021","2024"
"137","2325","La Salle","A-10","2022","2236","4897069","Brandon Dwyer","Brandon","Dwyer","31","Guard","75","180","Newark","DE","","","2022","2022"
"137","2325","La Salle","A-10","2022","3480","4397152","Jack Clark","Jack","Clark","4","Forward","82","215","Cheltenham","PA","","","2019","2022"
"137","2325","La Salle","A-10","2022","3550","4897066","Andrés Marrero","Andrés","Marrero","10","Guard","75","200","Caracas","VEN","","","2022","2025"
"137","2325","La Salle","A-10","2022","3551","4710357","Daeshon Shepherd","Daeshon","Shepherd","13","Guard","77","200","Norristown","PA","","","2022","2025"
"137","2325","La Salle","A-10","2022","3564","4897067","Charles Ireland","Charles","Ireland","12","Guard","74","165","Glenside","PA","","","2022","2025"
"137","2325","La Salle","A-10","2022","4947","4700971","Tegra Izay","Tegra","Izay","22","Center","84","269","Montreal","PQ","","","2021","2022"
"137","2325","La Salle","A-10","2022","5357","4700970","Jhamir Brickus","Jhamir","Brickus","2","Guard","71","188","Coatesville","PA","","","2021","2024"
"137","2325","La Salle","A-10","2022","6670","4709132","Khalil Brantley","Khalil","Brantley","5","Guard","73","180","Bronx","NY","","","2022","2024"
"137","2325","La Salle","A-10","2022","15794","4592448","Christian Ray","Christian","Ray","5","Guard","78","210","Gap","PA","","","2020","2022"
"137","2325","La Salle","A-10","2022","16195","4431790","Sherif Gross-Bullock","Sherif","Gross-Bullock","3","Guard","77","215","Washington","DC","","","2020","2022"
"137","2325","La Salle","A-10","2022","17790","4432845","Josh Nickelberry","Josh","Nickelberry","20","Guard","77","200","Fayetteville","NC","","","2022","2023"
"137","2325","La Salle","A-10","2022","19978","4277988","Mamadou Doucoure","Mamadou","Doucoure","14","Forward","81","250","Bamako","Mali","","","2022","2023"
"137","2325","La Salle","A-10","2022","22234","4277945","Clifton Moore","Clifton","Moore","21","Forward","83","240","Ambler","PA","","","2020","2022"
"137","2325","La Salle","A-10","2022","27085","4897068","Matt McFarlane","Matt","McFarlane","23","Forward","82","210","Philadelphia","PA","","","2022","2022"
"137","2325","La Salle","A-10","2022","27086","4592449","Kyle Thompson","Kyle","Thompson","12","Guard","70","200","Philadelphia","PA","","","2020","2022"
"137","2325","La Salle","A-10","2022","27087","4404355","Andrew Lafond","Andrew","Lafond","25","Guard","70","150","Horsham","PA","","","2019","2022"
"252","139","Saint Louis","A-10","2022","810","4432008","Gibson Jimerson","Gibson","Jimerson","24","Guard","77","215","Richmond","VA","","","2020","2025"
"252","139","Saint Louis","A-10","2022","2491","4432494","Markhi Strickland","Markhi","Strickland","30","Guard","78","220","Miami","FL","","","2021","2022"
"252","139","Saint Louis","A-10","2022","2518","4701121","Andre Lorentsson","Andre","Lorentsson","13","Forward","81","225","Gothenburg","Sweden","","","2021","2022"
"252","139","Saint Louis","A-10","2022","4075","4897052","Lassina Traore","Lassina","Traore","23","Forward","82","245","Abidjan","CIV","","","2022","2022"
"252","139","Saint Louis","A-10","2022","6765","4714246","Jordan Nesbitt","Jordan","Nesbitt","16","Guard","78","210","St. Louis","MO","","","2022","2022"
"252","139","Saint Louis","A-10","2022","16358","4592484","Terrence Hargrove Jr.","Terrence","Hargrove Jr.","22","Forward","77","215","East Saint Louis","IL","","","2020","2024"
"252","139","Saint Louis","A-10","2022","16426","4399106","Rashad Williams","Rashad","Williams","5","Guard","74","185","Detroit","MI","","","2022","2022"
"252","139","Saint Louis","A-10","2022","21476","4397105","Francis Okoro","Francis","Okoro","5","Forward","81","230","Imo State","Nigeria","","","2021","2023"
"252","139","Saint Louis","A-10","2022","21477","4592482","Javonte Perkins","Javonte","Perkins","3","Guard","78","205","St. Louis","MO","","","2020","2023"
"252","139","Saint Louis","A-10","2022","21478","4432957","Yuri Collins","Yuri","Collins","1","Guard","71","195","St. Louis","MO","","2001-03-07","2020","2023"
"252","139","Saint Louis","A-10","2022","21480","4397199","Fred Thatch Jr.","Fred","Thatch Jr.","20","Guard","75","215","Sikeston","MO","","","2019","2023"
"252","139","Saint Louis","A-10","2022","27251","4279174","Marten Linssen","Marten","Linssen","12","Forward","80","240","Dusseldorf","Germany","","","2021","2022"
"252","139","Saint Louis","A-10","2022","27252","4397197","Brandon Courtney","Brandon","Courtney","30","Guard","75","200","Trenton","IL","","","2019","2022"
"252","139","Saint Louis","A-10","2022","27253","4278267","DeAndre Jones","DeAndre","Jones","55","Guard","71","160","Boise","ID","","","2022","2022"
"91","2230","Fordham","A-10","2022","1413","4702329","Abdou Tsimbila","Abdou","Tsimbila","30","Forward","81","245","Yaounde","Cameroon","","","2022","2025"
"91","2230","Fordham","A-10","2022","1417","4914388","Zach Riley","Zach","Riley","13","Guard","77","195","Auckland","New Zealand","","","2022","2025"
"91","2230","Fordham","A-10","2022","15689","4396809","Jalen Cobb","Jalen","Cobb","3","Guard","73","175","Decatur","GA","","","2019","2022"
"91","2230","Fordham","A-10","2022","16257","4592315","Kyle Rose","Kyle","Rose","10","Guard","76","192","Upper Marlboro","MD","","","2020","2024"
"91","2230","Fordham","A-10","2022","16258","4897085","Antrell Charlton","Antrell","Charlton","24","Guard","77","205","Live Oak","FL","","","2022","2024"
"91","2230","Fordham","A-10","2022","16261","4700881","Albe Evans","Albe","Evans","14","Guard","71","160","Schuylkill Haven","PA","","","2021","2024"
"91","2230","Fordham","A-10","2022","20178","4705891","Kam'Ron Blue","Kam'Ron","Blue","10","Guard","79","205","Greenville","SC","","","2022","2022"
"91","2230","Fordham","A-10","2022","20293","4397500","Antonio Daye","Antonio","Daye","5","Guard","74","205","Durham","NC","","","2022","2022"
"91","2230","Fordham","A-10","2022","21097","4397790","Darius Quisenberry","Darius","Quisenberry","3","Guard","74","188","Springfield","OH","","","2022","2023"
"91","2230","Fordham","A-10","2022","21098","4432014","Patrick Kelly","Patrick","Kelly","23","Forward","81","220","Raleigh","NC","","","2022","2023"
"91","2230","Fordham","A-10","2022","21099","4897084","Rostyslav Novitskyi","Rostyslav","Novitskyi","15","Center","82","225","Kyiv","Ukraine","","","2022","2023"
"91","2230","Fordham","A-10","2022","27427","4066856","Chuba Ohams","Chuba","Ohams","1","Forward","81","220","Bronx","NY","","","2017","2022"
"91","2230","Fordham","A-10","2022","27428","4897086","Ahmad Harrison","Ahmad","Harrison","50","Guard","73","190","Baltimore","MD","","","2022","2022"
"91","2230","Fordham","A-10","2022","27429","4592316","Josh Colon-Navarro","Josh","Colon-Navarro","21","Guard","70","170","Carolina","Puerto Rico","","","2020","2022"
"91","2230","Fordham","A-10","2022","31024","4913373","Zach Reilly","Zach","Reilly","","Forward","","","","","","","2022","2022"
"91","2230","Fordham","A-10","2022","18879","4591261","D.J. Gordon","D.J.","Gordon","23","Guard","77","175","Pittsburgh","PA","","2001-03-28","2022","2022"
"333","2670","VCU","A-10","2022","77","4432402","Josh Banks","Josh","Banks","3","Guard","77","175","Charlotte","NC","","","2021","2023"
"333","2670","VCU","A-10","2022","159","4896614","Jayden Nunn","Jayden","Nunn","2","Guard","76","190","Flint","MI","","","2022","2023"
"333","2670","VCU","A-10","2022","596","4433224","Mikeal Brown-Jones","Mikeal","Brown-Jones","1","Forward","80","225","Philadelphia","PA","","","2021","2022"
"333","2670","VCU","A-10","2022","3104","4606840","Jamir Watkins","Jamir","Watkins","1","Guard","79","210","Trenton","NJ","","","2021","2023"
"333","2670","VCU","A-10","2022","4128","4433182","Ace Baldwin Jr.","Ace","Baldwin Jr.","1","Guard","73","190","Baltimore","MD","","","2021","2023"
"333","2670","VCU","A-10","2022","4134","4684145","Nick Kern Jr.","Nick","Kern Jr.","3","Guard","78","205","St. Louis","MO","","","2022","2023"
"333","2670","VCU","A-10","2022","6083","4432483","Jalen DeLoach","Jalen","DeLoach","4","Forward","81","225","Savannah","GA","","","2022","2023"
"333","2670","VCU","A-10","2022","15579","4397108","Jimmy Nichols","Jimmy","Nichols","55","Forward","80","225","Conway","SC","","","2022","2022"
"333","2670","VCU","A-10","2022","16688","4592495","Hason Ward","Hason","Ward","24","Forward","81","200","St. Thomas","Barbados","","2000-09-24","2020","2022"
"333","2670","VCU","A-10","2022","17134","4592438","Marcus Tsohonis","Marcus","Tsohonis","0","Guard","75","190","Portland","OR","","","2022","2022"
"333","2670","VCU","A-10","2022","20645","4592494","Arnold Henderson VI","Arnold","Henderson VI","15","Guard","70","180","Mechanicsville","VA","","","2020","2023"
"333","2670","VCU","A-10","2022","20646","4431813","Jarren McAllister","Jarren","McAllister","21","Guard","76","205","Wake Forest","NC","","","2020","2023"
"333","2670","VCU","A-10","2022","20647","4397228","KeShawn Curry","KeShawn","Curry","","Guard","76","180","Jacksonville","FL","","","2019","2023"
"333","2670","VCU","A-10","2022","25973","4397227","Vince Williams Jr.","Vince","Williams Jr.","10","Forward","76","205","Toledo","OH","","2000-08-30","2019","2022"
"333","2670","VCU","A-10","2022","25974","4277897","Levi Stockard III","Levi","Stockard III","34","Forward","80","240","St. Louis","MO","","","2021","2022"
"63","2166","Davidson","A-10","2022","2342","4902569","Michael Katsock","Michael","Katsock","24","Guard","78","210","Washington","DC","","","2022","2025"
"63","2166","Davidson","A-10","2022","3312","4897099","Chris Ford","Chris","Ford","23","Forward","77","200","Charlotte","NC","","","2022","2022"
"63","2166","Davidson","A-10","2022","4559","4432522","Grant Huffman","Grant","Huffman","4","Guard","76","190","Aurora","OH","","","2021","2024"
"63","2166","Davidson","A-10","2022","6081","4897098","Des Watson","Des","Watson","0","Guard","77","210","Columbus","OH","","","2022","2023"
"63","2166","Davidson","A-10","2022","7424","4567082","Emory Lanier","Emory","Lanier","2","Guard","76","190","Atlanta","GA","","","2021","2022"
"63","2166","Davidson","A-10","2022","17170","4396784","Michael Jones","Michael","Jones","13","Guard","77","205","Woodbury","MN","","","2019","2022"
"63","2166","Davidson","A-10","2022","20477","4700862","Sam Mennenga","Sam","Mennenga","3","Forward","81","240","Auckland","New Zealand","","","2021","2023"
"63","2166","Davidson","A-10","2022","20478","4397208","Foster Loyer","Foster","Loyer","0","Guard","72","175","Clarkston","MI","","","2022","2023"
"63","2166","Davidson","A-10","2022","20480","4897100","Styrmir Thrastarson","Styrmir","Thrastarson","34","Guard","79","210","Reykjavik","Iceland","","","2022","2023"
"63","2166","Davidson","A-10","2022","20991","4396786","Nelson Boachie-Yiadom","Nelson","Boachie-Yiadom","32","Forward","80","216","London","England","","","2019","2022"
"63","2166","Davidson","A-10","2022","26421","4396787","Luka Brajkovic","Luka","Brajkovic","35","Forward","82","250","Feldkirch","Austria","","","2019","2022"
"63","2166","Davidson","A-10","2022","26422","4592308","Hyunjung Lee","Hyunjung","Lee","1","Guard","79","210","Yeok","South Korea","","2000-10-23","2020","2022"
"63","2166","Davidson","A-10","2022","26423","4432020","David Kristensen","David","Kristensen","12","Forward","82","210","Aarhus","Denmark","","","2020","2022"
"63","2166","Davidson","A-10","2022","26424","4700863","Ben Craig","Ben","Craig","40","Guard","73","190","Montreat","NC","","","2021","2022"
"63","2166","Davidson","A-10","2022","26425","4592309","Drew Dibble","Drew","Dibble","22","Guard","71","185","Nashville","TN","","","2020","2022"
"95","2244","George Mason","A-10","2022","986","4719466","TJ Gadsden","TJ","Gadsden","1","Guard","79","205","New York","NY","","","2021","2022"
"95","2244","George Mason","A-10","2022","2241","4567711","Ronald Polite III","Ronald","Polite III","11","Guard","74","185","Temple Hills","MD","","","2021","2024"
"95","2244","George Mason","A-10","2022","2244","4606836","Malik Henry","Malik","Henry","24","Forward","80","230","Longview","TX","","","2021","2024"
"95","2244","George Mason","A-10","2022","2966","4897082","Chase Tucker","Chase","Tucker","30","Guard","73","180","Alpharetta","GA","","","2022","2025"
"95","2244","George Mason","A-10","2022","3142","4917385","Justyn Fernandez","Justyn","Fernandez","4","Guard","77","210","Richmond","VA","","","2022","2023"
"95","2244","George Mason","A-10","2022","6330","4700882","Otis Frazier III","Otis","Frazier III","23","Forward","78","210","Buckeye","AZ","","","2021","2022"
"95","2244","George Mason","A-10","2022","6428","4710354","Michael Gray Jr.","Michael","Gray Jr.","9","Guard","73","206","Fredericksburg","VA","","","2022","2022"
"95","2244","George Mason","A-10","2022","16021","4432068","Josh Oduro","Josh","Oduro","13","Forward","81","240","Gainesville","VA","","","2020","2023"
"95","2244","George Mason","A-10","2022","16023","4431961","Ticket Gaines","Ticket","Gaines","0","Guard","79","190","Buffalo","NY","","","2022","2023"
"95","2244","George Mason","A-10","2022","16381","4592439","Xavier Johnson","Xavier","Johnson","10","Guard","73","189","Germantown","MD","","2000-03-01","2020","2022"
"95","2244","George Mason","A-10","2022","17400","4897083","Blake Jones","Blake","Jones","34","Forward","82","225","Canberra","ACT","","","2022","2023"
"95","2244","George Mason","A-10","2022","19974","4279876","DeVon Cooper","DeVon","Cooper","0","Guard","76","201","Louisville","KY","","","2022","2023"
"95","2244","George Mason","A-10","2022","21728","4396817","Jamal Hartwell II","Jamal","Hartwell II","4","Guard","70","155","Inglewood","CA","","","2019","2022"
"95","2244","George Mason","A-10","2022","26436","4278501","D'Shawn Schwartz","D'Shawn","Schwartz","15","Guard","79","232","Colorado Springs","CO","","1999-02-15","2022","2022"
"95","2244","George Mason","A-10","2022","26437","4592303","Joel Kabimba","Joel","Kabimba","33","Forward","80","210","Kinshasa","Congo","","","2022","2022"
